X,auctionDate,auctionId,auctionName,currency,genre,guaranteeLine,highEst,id,isSold,lowEst,medium,salePrice,title,type,auctionYear,lot_desc
60,7-Apr-17,american-art-n09633,American Art,USD,['American'],GUY CARLETON WIGGINS,30000,25,TRUE,20000,"['Oil', 'Board/panel']",65000,FLAGS UP FIFTH AVENUE,['Cityscape'],2017,"signed Guy Wiggins NA (lower right) oil on canvasboard 16 by 11 7/8 inches (40.6 by 30.2 cm) Painted between 1936 and 1941. Provenance  Private Collection, New York Private Collection, Kansas City, 1967(by descent from the above) Private Collection, Milwaukee, 1992 (by descent from the above)"
61,7-Apr-17,american-art-n09633,American Art,USD,['American'],GUY CARLETON WIGGINS,30000,26,FALSE,20000,['Oil on canvas'],21250,A WALK ALONG 5TH AVE,['Winter Lanscape'],2017,"signed Guy Wiggins. NA. (lower left); signed Guy Wiggins N.A. , titled A Walk Along 5th Ave ,and dated 1959 (on the reverse) oil on canvas 24 by 20 inches (61 by 50.8 cm) Provenance  Milton Holland, Los Angeles, California Private Collection, California, 1970s (acquired from the above) By descent from the above to the present owner"
62,7-Apr-17,american-art-n09633,American Art,USD,['American'],EDWARD WILLIS REDFIELD,175000,27,TRUE,125000,['Oil on canvas'],225000,WINTER STREAM,['Winter Lanscape'],2017,"signed EW Redfield, inscribed To Lambertville High, and dated June 1927 (lower right) oil on canvas 40 by 32 1/4 inches (101.6 by 81.9 cm) Provenance  Lambertville High School, Lambertville, New Jersey (acquired as agift from the artist and his family) South Hunterdon High School, New Jersey (acquired from the above when it was closed in 1955)"
63,7-Apr-17,american-art-n09633,American Art,USD,['American'],EMIL CARLSEN,18000,28,TRUE,12000,['Oil on canvas'],15000,ST. THOMAS HARBOR,['Seascape'],2017,"signed Emil Carlsen andinscribed St. Thomas (lower right); signed Emil Carlsen and titled St. Thomas Harbor (on the stretcher) oil on canvas 16 by 20 inches (40.7 by 50.6 cm) Provenance  Sale:Bonham's, New York, November 28, 2012, lot 25 Acquiredfromthe above sale by the present owner"
64,7-Apr-17,american-art-n09633,American Art,USD,['American'],ROBERT WILLIAM VONNOH,15000,29,FALSE,10000,['Oil on canvas'],11875,BUOYANT AUTUMN,['Landscape'],2017,"signed Vonnoh (lower left); signed Robert Vonnoh and titled Buoyant Autumn (on the stretcher) oil on canvas 25 by 30 inches (63.5 by 76 cm) Provenance  Private Collection, New York Private Collection, Pennsylvania Sale: Freeman's, Philadelphia, December 7, 2014, lot 42 Acquiredfrom the above sale by the present owner"
65,7-Apr-17,american-art-n09633,American Art,USD,['American'],PRESTON DICKINSON,15000,3,TRUE,10000,"['Pastel', 'Works on paper']",12500,STILL LIFE WITH CANDLE,['Still life'],2017,"signed Dickinson and dated '30 (lower left) pastel and pencil on paper 25 by 19 inches (63.5 by 48.3 cm) Provenance  Daniel Gallery, New York Elmer Rice, New York Knoedler Gallery, New York Sale: Parke-Bernet Galleries, New York, March 14, 1968, lot 138 Harry Spiro, New York Coe Kerr Gallery, New York Richard York Gallery, New York Kennedy Galleries, New York Zabriskie Gallery, New York Cline Fine Art, Santa Fe Private collection, New York Sale: Shannon's Fine Art Auctioneers, Milford, Connecticut, April 25, 2013, lot 45 Acquiredfrom the above sale by the present owner"
66,7-Apr-17,american-art-n09633,American Art,USD,['American'],FREDERICK JUDD WAUGH,15000,30,FALSE,10000,['Oil on panel'],9375,BRIGHT FOAM,['Seascape'],2017,"signed waugh (lower right); titled Bright Foam (on the reverse) oil on board 28 by 36 inches (71.1 by 91.4 cm) Provenance  Grand Central Art Galleries, New York Grandview College, Des Moines, Iowa Sale: Jackson's Auctions, Cedar Falls, Iowa, December 6, 2006, lot 5 Acquiredfrom the above sale by the present owner"
67,7-Apr-17,american-art-n09633,American Art,USD,['American'],JANE PETERSON,18000,31,TRUE,12000,['Oil on canvas'],15000,AFTERNOON AT THE MARKET,"['Exotic', 'Landscape']",2017,"signed Jane Peterson (lower left) oil on canvas 24 by 30 inches (61 by 76 cm) Painted circa 1910. Provenance  Private Collection, Chicago Sale:Sotheby's, New York,April 11, 2013, lot 101 Acquiredfrom the above sale by the present owner"
68,7-Apr-17,american-art-n09633,American Art,USD,['American'],HOVSEP PUSHMAN,20000,32,TRUE,15000,"['Oil', 'Board/panel']",15000,GLORIOUS TOMORROW,['Still life'],2017,"signed Pushman (lower right) oil, gold paint, and silver paint on Masonite mounted on a stretcher 23 by 25 3/4 inches (58.4 by 65.4 cm) Provenance  Estate of Abby McDonald Dancer (sold: Christie's, New York,March 14,1991, lot 78) Acquiredfrom the above sale by the present owner"
69,7-Apr-17,american-art-n09633,American Art,USD,['American'],HOVSEP PUSHMAN,30000,33,FALSE,20000,"['Oil', 'Board/panel']",18750,CONTEMPLATION,['Still life'],2017,"signed Pushman (lower right) oil on Masonite mounted on a stretcher 27 1/4 by 20 3/4 inches (69.2 by 52.7 cm) Provenance  Grand Central Art Galleries, New York, 1940 MaryM. McCauley Whiting, GrossePoint Farms, Michigan Private Collection (acquired from the estate of the above and sold: Sothebys, New York, December 1,1994, lot 75) Acquiredfrom the above saleby the present owner"
70,7-Apr-17,american-art-n09633,American Art,USD,['American'],HOVSEP PUSHMAN,35000,34,FALSE,25000,['Oil on panel'],23750,"GUARDIAN IMAGE, STILL LIFE OF ASIAN ARTIFACTS",['Still life'],2017,"signed Pushman (lower right) oil onpanel mounted on a stretcher 25 by 22 inches (63.5 by 55.9 cm) Painted circa 1950. Provenance  Estate of Hovsep Pushman Grand Central Gallery, New York Private Collection, Santa Cruz, New Mexico Sale: Bonhams, New York, May 22, 2007, lot2078 Acquiredfrom the above sale by the present owner"
71,7-Apr-17,american-art-n09633,American Art,USD,"['American', 'Ashcan School']",ROBERT HENRI,300000,35,FALSE,200000,['Oil on canvas'],212500,MACNAMARA,"['Genre', 'Genre scene', 'Portrait']",2017,"signed Robert Henri (lower right); signed Robert Henri and inscribed with the artist's record book number (on the reverse) oil on canvas 24 by 20 inches (61 by 50.8 cm) Painted in late September or early October of1925 on Achill Island, Corrymore, Ireland. The subject is probably Thomas MacNamara. Provenance  Chapellier Galleries, New York Private Collection, Minnesota Ronnie Meyerson, Inc., Bayville, New York Acquired from the above by the present owner, 1991"
72,7-Apr-17,american-art-n09633,American Art,USD,['American'],JOHN MARIN,7000,36,TRUE,5000,"['Works on paper', 'Pencil']",6875,"ST. PAUL&#39;S CHURCH, NEW YORK",['Cityscape'],2017,"signed Marin (lower right) andinscribed St. Pauls N.Y. (lower left) graphite on paper 10 by 8 inches (25.4 by 20.3 cm) Executed circa 1912. Provenance  Richard York Gallery, New York Hirschl &amp; Adler Galleries, Inc., New York David Findlay, Jr., Fine Art, New York Sale: Doyle, New York, May 6, 2014, lot 101 Acquiredfrom the above sale by the present owner"
73,7-Apr-17,american-art-n09633,American Art,USD,['American'],ARTHUR BOWEN DAVIES,3000,37,TRUE,2000,"['Paper', 'Pastel', 'Watercolour', 'Crayon']",2000,"GIRL IN WHITE AND LANDSCAPE, TUSCANY: TWO WORKS","['Figure', 'Landscape']",2017,"the second, signed A.B. Davies (lower left); signed Arthur B. Davies , inscribed Italy , and dated 1925 ( verso ) the first, pastel on brown paper laid down on paperboard the second, watercolor and color crayon on paper the first: 9 1/4 by 15 1/8 inches (23.5 by 38.5 cm) the second: 9 3/8 by 12 1/4 inches (23.8 by 31.1 cm) the first, executed circa 1900. the second, executed in 1925. Provenance  the first: Estate of Arthur B. Davies James Graham &amp; Sons, acquired from the above Hope Davis Fine Art, New York (as Portrait of a Girl in White Sleeping John Koch, New York (sold: Christie's, New York, June 17, 1989,lot 48) Acquiredat the above saleby the present owner the second: Noah Goldowsky Inc., New York Acquired from the above by the present owner"
74,7-Apr-17,american-art-n09633,American Art,USD,['American'],GEORGE GROSZ,7000,38,TRUE,5000,"['Ink', 'Works on paper']",15000,NEW YORK STREET,['Cityscape'],2017,"signed Grosz and dated N.Y. 1932 (lower right), inscribed Arbeiter (lower left, under mat); stamped with the artist's estate stamp and number 4-54-1 ( on the reverse) ink and wash on paper 20 3/4 by 15 7/8 inches (53 by 40.5 cm) Provenance  Estateof the artist, New York, 1959 Soufer Gallery, New York Private Collection (Purchased from the above, 1981 and sold:Sotheby's, New York, April 5, 2012, lot 116) Acquired from the above sale by the present owner"
75,7-Apr-17,american-art-n09633,American Art,USD,['Ashcan School'],EVERETT SHINN 1876 - 1953,35000,39,TRUE,25000,"['Paper', 'Charcoal']",18750,THE ROARING TWENTIES,['Figurative'],2017,"signed Everett Shinn and dated 1922 (lower left); with three partial signatures (lower left and lower right) cont crayon, charcoal and pencil on board image: 25 by 17 1/4 inches (63.5 by 43.8 cm) board: 29 1/2 by 22 inches (74.9 by 55.9 cm) Provenance  Kennedy Galleries, New York Davies Collection Bentley-Sellars Collection, Marietta, Georgia, by 1975 Sale: Sotheby's, New York, December 3, 1987, lot 252, illustrated Acquired fromthe above saleby Alfred A. Taubman"
76,7-Apr-17,american-art-n09633,American Art,USD,"['American', 'Modern']",WILLIAM ZORACH,6000,4,TRUE,4000,"['Watercolour', 'Works on paper']",6250,YOSEMITE VALLEY,['Landscape'],2017,"signed Wm Zorach and dated 1920 (lower left) watercolor and graphite on paper 13 by 15 inches (33 by 38 cm) Provenance  Private Collection, Brooklyn"
77,7-Apr-17,american-art-n09633,American Art,USD,['American'],EVERETT SHINN,7000,40,TRUE,5000,"['Board/panel', 'Oil on canvas']",5000,RECLINING NUDE,['Nude'],2017,"oil on canvasboard 9 3/4 by 13 5/8 inches (24.8 by 34.6 cm) Painted in 1939. Provenance  Galleries Maurice Sternberg, Chicago Private Collection, Chicago (and sold from the estate: Christie's, New York, June 10, 1992, lot 560) Acquired from the above sale by the present owner"
78,7-Apr-17,american-art-n09633,American Art,USD,['American'],ERNEST LAWSON,25000,41,TRUE,15000,['Oil on canvas'],16250,AUTUMN SKIES,"['Landscape', 'Pastoral']",2017,"signed E. Lawson (lower left) oil on canvas 20 by 24 1/8 inches (50.8 by 61.3 cm) Provenance  Milton Holland Fine Arts, San Francisco Acquired from the above by the grandfather of the present owner, 1965"
79,7-Apr-17,american-art-n09633,American Art,USD,['American'],ROBERT HENRI,15000,42,TRUE,10000,['Oil on canvas'],10625,MARCH WIND,['Landscape'],2017,"signed Robert Henri (lower center) oil on canvas 26 1/4 by 32 1/4 inches (66.7 by 81.9 cm) Painted on March 5, 1902. Provenance  By descent in the artist's family (and sold: Sotheby's, New York, March 11, 1999, lot 138) Acquiredfrom the above sale by the present owner"
80,7-Apr-17,american-art-n09633,American Art,USD,['American'],ERNEST LAWSON,25000,43,TRUE,18000,['Oil on canvas'],32500,"EVENING, MADISON SQUARE PARK",['Winter Lanscape'],2017,"signed E. Lawson (lower right) oil on canvas 20 3/8 by 16 inches (51.8 by 40.7 cm) Provenance  Alley and Trask, New York (acquired from the artist) Howard Crosby Alley, New York (acquired from the above) Bridget Bennett (bydescentfrom the above, her grandfather) Private Collection, Boston (acquired from the above) By descent from the above to the present owner"
81,7-Apr-17,american-art-n09633,American Art,USD,"['Impressionist', 'American']",EMIL CARLSEN,15000,44,TRUE,10000,"['Oil', 'Board/panel']",16250,WOODED LANDSCAPE,['Landscape'],2017,"signed Emil Carlsen (lower left) oil on canvas 24 by 20 inches (61 by 50.7 cm) Painted circa 1910. Provenance  Folsom Galleries, New York Private Collection Sale: Sotheby Parke Bernet, New York, October 16, 1974, lot 69 Private Collection (acquired from the above sale) Sale: Heritage Auctions, New York, May 15, 2012, lot 64253 Acquiredfrom the above sale by the present owner"
82,7-Apr-17,american-art-n09633,American Art,USD,['American'],LUIGI LUCIONI,25000,45,TRUE,15000,['Oil on canvas'],23750,VASE OF CARNATIONS,['Still life'],2017,"signed L. Lucioni and dated 1928 (lower left) oil on board 30 1/4 by 24 inches (76.8 by 61 cm) Provenance  Greenwich Gallery, Greenwich, Connecticut"
83,7-Apr-17,american-art-n09633,American Art,USD,['American'],CHARLES WEBSTER HAWTHORNE,10000,46,FALSE,7000,"['Board/panel', 'Tempera']",8125,ACAMPORA (GIRL DRESSED FOR COMMUNION),['Portrait'],2017,"signed Charles Hawthorne (lower right) tempera on board 20 by 16 inches (50.8 by 40.6 cm) Painted circa 1914. Provenance  Giovanni del Drago, New York Sale: Sotheby's, New York, December 3, 1987, lot 171 Acquired from the above sale by the present owner"
84,7-Apr-17,american-art-n09633,American Art,USD,['American'],JOHN SLOAN,30000,47,FALSE,20000,['Oil on canvas'],23750,"BLONDE, ROSE HAT","['Figurative', 'Portrait']",2017,"signed John Sloan (lower left); signed with initials J.S. and numbered 4033 (on the stretcher) oil on canvas 24 by 20 inches (61 by 50.8 cm) Painted circa 1918. Provenance  Sale:Sotheby Parke Bernet, New York, December 13, 1972, lot 121 Mr. and Mrs. William Laphane Fort, Vermont Debra Force Fine Art, New York Acquired from the above by the present owner"
85,7-Apr-17,american-art-n09633,American Art,USD,['American'],HOWARD CHANDLER CHRISTY,12000,48,TRUE,8000,['Oil on canvas'],9375,SELF PORTRAIT WITH PALETTE,['Portrait'],2017,"signed Howard Chandler Christy (lower right) oil on canvas 36 by 24 inches (91.4 by 61 cm) Provenance  Sale: DuMouchelles, Detroit, February 18, 2007, lot 2013 Acquired from the above sale"
86,7-Apr-17,american-art-n09633,American Art,USD,['American'],THOMAS HART BENTON,15000,49,TRUE,10000,"['Wash', 'Ink', 'Paper']",13750,SCHOOLHOUSE,"['Children', 'Interior']",2017,"signed Benton (lower right); inscribed School / North Carolina ( verso ) ink and wash on paper 11 3/4 by 8 3/4 inches (29.8 by 22.2 cm) Executed in 1926. Provenance  Kiechel Fine Art, Lincoln, Nebraska Acquired from the above by the present owner, 2014"
87,7-Apr-17,american-art-n09633,American Art,USD,"['American', 'Modern']",CHARLES EPHRAIM BURCHFIELD,50000,5,TRUE,30000,"['Paper', 'Pastel', 'Watercolour', 'Gouache', 'Charcoal']",60000,WINTER SUN,['Landscape'],2017,"signed with the artist's device and dated 1961 (lower right) watercolor, gouache, charcoal and pastel on paper laid down on paperboard 17 1/4 by 13 7/8 inches (43.8 by 35.3 cm) Provenance  Charles Rand Penney, Lockport, New York Goodman Gallery, New York (sold: Sotheby's, New York, May 24, 1989, lot 206) Harbor Gallery, New York Acquired from the above by the present owner"
88,7-Apr-17,american-art-n09633,American Art,USD,['American'],EVERETT SHINN,10000,50,TRUE,7000,"['Board/panel', 'Oil on panel']",15000,CLOWN ON EMPTY SEATS,['Circus'],2017,"signed EVERETT SHINN and dated 1947 (lower left) oil on paperboard 10 by 8 inches (25.4 by 20.3 cm) Provenance  Barbara Stanwyck Trust, Beverly Hills (sold: Christie's, New York, May 23, 1990, lot 215) Acquiredfrom the above sale by the present owner"
89,7-Apr-17,american-art-n09633,American Art,USD,['American'],GEORGE WESLEY BELLOWS,15000,51,TRUE,10000,"['Board/panel', 'Ink']",15000,THE INVINCIBLE MISS BROWN,"['Figure', 'Interior']",2017,"signed Geo W Bellows and inscribed Yours Truly (lower right) ink and pencil on paper 14 1/8 by 19 inches (35.9 by 48.3 cm) Executed circa 1906-8. Provenance  Jessie Brown (gift from the artist) Private Collection,1968 (acquired from the above) By descent, 1999 Private Collection, New York, 2012 (acquired from the above andsold: Christie's, New York, February 27, 2013, lot 94, as The Invincible Molly Brown ) John Surovek Gallery, Palm Beach Acquired from the above by the present owner"
90,7-Apr-17,american-art-n09633,American Art,USD,['American'],REGINALD MARSH,8000,52,TRUE,6000,['Works on paper'],7500,TWO YOUNG WOMEN ON THE WHARF,"['Cityscape', 'Figurative', 'Genre']",2017,"signed Reginald Marsh and dated 1948 (lower right) ink and ink wash on paper 20 1/2 by 30 3/4 inches (51.5 by 78 cm) Provenance  Senator William Benton, Southport, Connecticut By descent in the family ofthe above (sold: Christie's East, New York, June 15, 2000, lot 239) Acquiredfrom the above sale by the present owner"
91,7-Apr-17,american-art-n09633,American Art,USD,['American'],IVAN G. OLINSKY,8000,53,TRUE,6000,['Oil on canvas'],6250,QUIET HOUR,"['Genre', 'Genre scene']",2017,"signed Ivan G. Olinsky and dated 1911 (lower right) oil on canvas 25 by 30 inches (63.5 by 76 cm) Provenance  Mr. and Mrs. Charles S. Dewey, Jr., Chicago Acquired from the above as a gift,1944"
92,7-Apr-17,american-art-n09633,American Art,USD,['American'],WALTER GAY,7000,54,TRUE,5000,"['Board/panel', 'Watercolour']",15000,LA CHEMINÉE,['Interior'],2017,"signed Walter Gay (lower left) watercolor on paperboard 18 1/4 by 14 1/2 inches (46.3 by 36.7 cm) Provenance  Allan Stone Gallery, New York"
93,7-Apr-17,american-art-n09633,American Art,USD,['American'],CHARLES COURTNEY CURRAN,25000,55,TRUE,15000,['Oil on canvas'],27500,A COMFORTABLE CORNER,"['Genre', 'Genre scene']",2017,"signed Chas. C. Curran and dated 1887 (lower right) oil on canvas 9 by 12 inches (22.8 by 30.5 cm) Provenance  Adolphe Obrig, New York(sold by the estate: American Art Association-Anderson Galleries, New York, October 28, 1931, lot 18) Private Collection, Brooklyn, New York Private Collection (by descent from above andsold: Sotheby's, New York, September 29, 2010, lot 122) Acquired from the above sale by the present owner"
